timestamp,price
2025-04-21T04:35:39.368771,87144
2025-04-21T04:35:44.443206,87144
2025-04-21T04:35:49.524304,87144
2025-04-21T04:35:54.589439,87144
2025-04-21T04:35:59.666758,87144
2025-04-21T04:36:04.742355,87144
2025-04-21T04:36:09.812802,87144
2025-04-21T04:36:14.895465,87144
2025-04-21T04:36:19.971010,87144
2025-04-21T04:36:25.039725,87144
2025-04-21T04:36:30.109888,87144
2025-04-21T04:36:35.169754,87144
2025-04-21T04:36:40.302753,87158
2025-04-21T04:36:45.382042,87158
2025-04-21T04:36:50.464224,87158
2025-04-21T04:36:55.530175,87158
2025-04-21T04:37:00.626086,87158
2025-04-21T04:37:05.705197,87158
2025-04-21T04:37:10.792267,87158
2025-04-21T04:37:15.861608,87158
2025-04-21T04:37:20.958403,87158
2025-04-21T04:37:26.032692,87158
2025-04-21T04:37:31.111748,87158
2025-04-21T04:37:36.184836,87158
2025-04-21T04:37:41.340143,87158
2025-04-21T04:37:46.447787,87158
2025-04-21T04:37:51.520644,87158
2025-04-21T04:37:56.589797,87158
2025-04-21T04:38:01.674341,87158
2025-04-21T04:38:06.747552,87158
2025-04-21T04:38:11.809748,87158
2025-04-21T04:38:16.878086,87158
2025-04-21T04:38:21.941667,87158
2025-04-21T04:38:27.002556,87158
2025-04-21T04:38:32.088501,87158
2025-04-21T04:38:37.162130,87158
2025-04-21T04:38:42.288790,87163
2025-04-21T04:38:47.361299,87163
2025-04-21T04:38:52.432006,87163
2025-04-21T04:38:57.515028,87163
2025-04-21T04:39:02.584737,87163
2025-04-21T04:39:07.672142,87163
2025-04-21T04:39:12.739958,87163
2025-04-21T04:39:17.814217,87163
2025-04-21T04:39:22.883159,87163
2025-04-21T04:39:27.958171,87163
2025-04-21T04:39:33.028941,87163
2025-04-21T04:39:38.122709,87163
2025-04-21T04:39:43.248302,87168
2025-04-21T04:39:48.329557,87168
2025-04-21T04:39:53.400313,87168
2025-04-21T04:39:58.471711,87168
2025-04-21T04:40:03.548517,87168
2025-04-21T04:40:08.614751,87168
2025-04-21T04:40:13.685755,87168
2025-04-21T04:40:18.784002,87168
2025-04-21T04:40:23.851282,87168
2025-04-21T04:40:28.918726,87168
2025-04-21T04:40:33.988877,87168
2025-04-21T04:40:39.054569,87168
