timestamp,price
2025-05-16 23:35:00+00:00,103657.73793025751
2025-05-16 23:41:00+00:00,103646.8864042705
2025-05-16 23:46:00+00:00,103621.4809797291
2025-05-16 23:51:00+00:00,103596.90752101973
2025-05-16 23:56:00+00:00,103556.03493982446
2025-05-17 00:02:00+00:00,103547.5404511617
2025-05-17 00:06:00+00:00,103533.26669721663
2025-05-17 00:11:00+00:00,103535.97371692683
2025-05-17 00:16:00+00:00,103539.18516814469
2025-05-17 00:21:00+00:00,103508.25451476827
2025-05-17 00:25:00+00:00,103490.63188666635
2025-05-17 00:31:00+00:00,103460.94535623414
2025-05-17 00:36:00+00:00,103445.07513797189
2025-05-17 00:41:00+00:00,103407.07061789942
2025-05-17 00:46:00+00:00,103332.94422340643
2025-05-17 00:51:00+00:00,103348.2813196438
2025-05-17 00:55:00+00:00,103374.05076215406
2025-05-17 01:07:00+00:00,103269.29591153281
2025-05-17 01:12:00+00:00,103218.99093978934
2025-05-17 01:16:00+00:00,103173.48997987696
2025-05-17 01:21:00+00:00,103097.59144223231
2025-05-17 01:26:00+00:00,103022.51647391837
2025-05-17 01:31:00+00:00,102958.77740515766
2025-05-17 01:35:00+00:00,102936.3092679075
2025-05-17 01:41:00+00:00,102902.54837466968
2025-05-17 01:45:00+00:00,102903.90171730299
2025-05-17 01:51:00+00:00,102816.88907893628
2025-05-17 01:56:00+00:00,102801.06973242176
2025-05-17 02:01:00+00:00,102834.21312072649
2025-05-17 02:06:00+00:00,102919.77205552445
2025-05-17 02:11:00+00:00,102948.29460069412
2025-05-17 02:15:00+00:00,102901.17399538893
2025-05-17 02:21:00+00:00,102938.01726380162
2025-05-17 02:25:00+00:00,103012.11299980272
2025-05-17 02:31:00+00:00,103092.63737722168
2025-05-17 02:36:00+00:00,103145.20291865084
2025-05-17 02:41:00+00:00,103196.29266060662
2025-05-17 02:45:00+00:00,103211.66443041802
2025-05-17 02:51:00+00:00,103223.21546391794
2025-05-17 02:56:00+00:00,103235.6098253906
2025-05-17 03:01:00+00:00,103228.28115464143
2025-05-17 03:06:00+00:00,103261.20227671404
2025-05-17 03:11:00+00:00,103241.80739527522
2025-05-17 03:16:00+00:00,103228.54967234322
2025-05-17 03:21:00+00:00,103219.75349607604
2025-05-17 03:26:00+00:00,103214.2026048622
2025-05-17 03:30:00+00:00,103221.05528427474
2025-05-17 03:35:00+00:00,103215.9894758498
2025-05-17 03:40:00+00:00,103261.72676336305
2025-05-17 03:46:00+00:00,103314.8350431434
2025-05-17 03:52:00+00:00,103341.0383790067
2025-05-17 03:55:00+00:00,103380.39228114541
2025-05-17 04:02:00+00:00,103427.18317517905
2025-05-17 04:06:00+00:00,103476.78417892869
2025-05-17 04:11:00+00:00,103510.81508307399
2025-05-17 04:16:00+00:00,103536.19857168858
2025-05-17 04:20:00+00:00,103556.37010506754
2025-05-17 04:26:00+00:00,103592.31741365742
2025-05-17 04:31:00+00:00,103617.18216396669
2025-05-17 04:35:00+00:00,103618.16484896495
2025-05-17 04:42:00+00:00,103649.95083933976
2025-05-17 04:46:00+00:00,103638.84851056738
2025-05-17 04:51:00+00:00,103612.00786315414
2025-05-17 04:56:00+00:00,103596.12418711132
2025-05-17 05:00:00+00:00,103624.29922408522
2025-05-17 05:07:00+00:00,103589.2993409028
2025-05-17 05:10:00+00:00,103588.44704154572
2025-05-17 05:15:00+00:00,103579.84134607461
2025-05-17 05:20:00+00:00,103581.74937613614
2025-05-17 05:26:00+00:00,103571.0324397593
2025-05-17 05:32:00+00:00,103560.54018808049
2025-05-17 05:35:00+00:00,103549.49318910525
2025-05-17 05:41:00+00:00,103545.60778171521
2025-05-17 05:46:00+00:00,103531.18005892549
2025-05-17 05:51:00+00:00,103512.46472389
2025-05-17 05:55:00+00:00,103478.15178307454
2025-05-17 06:00:00+00:00,103447.46486301252
2025-05-17 06:05:00+00:00,103450.02158079615
2025-05-17 06:11:00+00:00,103431.37381327702
2025-05-17 06:15:00+00:00,103442.67111738991
2025-05-17 06:21:00+00:00,103440.61703930303
2025-05-17 06:26:00+00:00,103420.25224980211
2025-05-17 06:30:00+00:00,103395.05950725239
2025-05-17 06:35:00+00:00,103398.3956859668
2025-05-17 06:41:00+00:00,103401.22140971817
2025-05-17 06:45:00+00:00,103420.71377919542
2025-05-17 06:50:00+00:00,103430.10701405903
2025-05-17 06:55:00+00:00,103437.13690430923
