timestamp,price
2025-04-22 10:37:32,90367
2025-04-22 10:37:42,90388
2025-04-22 10:37:52,90388
2025-04-22 10:38:02,90388
2025-04-22 10:38:12,90388
2025-04-22 10:38:22,90388
2025-04-22 10:38:33,90388
2025-04-22 10:38:43,90388
2025-04-22 10:38:53,90436
2025-04-22 10:39:03,90436
2025-04-22 10:39:13,90436
2025-04-22 10:39:23,90436
2025-04-22 10:39:33,90436
2025-04-22 10:39:43,90436
2025-04-22 10:39:53,90460
2025-04-22 10:40:03,90460
2025-04-22 10:40:14,90460
2025-04-22 10:40:24,90460
2025-04-22 10:40:34,90460
2025-04-22 10:40:44,90506
