timestamp,price
2025-05-01T20:41:24.088840,96718.55
2025-05-01T20:41:24.723612,96718.56
2025-05-01T20:41:25.417561,96718.56
2025-05-01T20:41:25.471035,96718.55
2025-05-01T20:41:25.537172,96718.55
2025-05-01T20:41:26.430557,96718.56
2025-05-01T20:41:27.363784,96718.56
2025-05-01T20:41:27.364580,96718.56
2025-05-01T20:41:27.364986,96718.56
2025-05-01T20:41:27.365325,96718.56
2025-05-01T20:41:27.365634,96720.95
2025-05-01T20:41:28.445302,96726.96
2025-05-01T20:41:29.836286,96726.96
2025-05-01T20:41:31.868653,96726.96
2025-05-01T20:41:31.877775,96726.96
2025-05-01T20:41:32.381703,96726.95
2025-05-01T20:41:32.382620,96726.95
2025-05-01T20:41:33.657860,96726.96
2025-05-01T20:41:33.658081,96726.96
2025-05-01T20:41:34.120171,96726.96
2025-05-01T20:41:34.120464,96726.96
2025-05-01T20:41:34.120847,96726.96
2025-05-01T20:41:34.120936,96726.97
2025-05-01T20:41:35.349052,96734.55
2025-05-01T20:41:35.472026,96734.56
2025-05-01T20:41:35.473119,96734.56
2025-05-01T20:41:35.473574,96734.56
2025-05-01T20:41:35.473913,96734.56
2025-05-01T20:41:36.700400,96734.56
2025-05-01T20:41:36.869283,96734.56
2025-05-01T20:41:37.875214,96734.56
2025-05-01T20:41:37.876173,96734.56
2025-05-01T20:41:37.876710,96734.56
2025-05-01T20:41:37.877114,96734.56
2025-05-01T20:41:37.877498,96734.56
2025-05-01T20:41:37.877856,96734.58
2025-05-01T20:41:37.929793,96734.58
2025-05-01T20:41:38.257940,96734.58
2025-05-01T20:41:38.258781,96734.58
2025-05-01T20:41:38.259453,96734.58
2025-05-01T20:41:38.259896,96734.58
2025-05-01T20:41:39.343458,96734.58
2025-05-01T20:41:39.987598,96734.58
2025-05-01T20:41:41.393431,96734.58
2025-05-01T20:41:41.394194,96734.58
2025-05-01T20:41:41.394726,96734.58
2025-05-01T20:41:41.395118,96734.58
2025-05-01T20:41:41.395351,96742.87
2025-05-01T20:41:41.530886,96742.95
2025-05-01T20:41:42.498374,96742.95
2025-05-01T20:41:43.643120,96742.95
2025-05-01T20:41:44.709641,96742.95
2025-05-01T20:41:46.102083,96742.95
