timestamp,price,volatility,forecast,zscore,anomaly
2025-05-16 02:09:46.666,104095.83301023157,,,1.553847859421555,False
2025-05-16 03:04:37.759,104209.18515019873,,,1.8454322514685326,False
2025-05-16 04:04:55.983,104106.84509644518,,,1.5821750922792204,False
2025-05-16 05:09:53.147,103921.6763892081,,,1.1058514433257143,False
2025-05-16 06:08:32.591,103957.37600357283,,,1.197684295831774,False
2025-05-16 07:04:55.010,103992.82840419417,,,1.2888812214899228,False
2025-05-16 08:07:16.320,103754.42490400396,,,0.6756176370090863,False
2025-05-16 09:09:52.578,103448.9255869608,,,-0.11024165648641997,False
2025-05-16 10:04:44.423,103745.43202947288,,,0.6524845770275273,False
2025-05-16 11:08:18.896,103870.4050314016,220.4736734071156,,0.9739622024188984,False
2025-05-16 12:01:09.062,103672.2895979688,221.54997524538797,103797.94830574136,0.4643346979945114,False
2025-05-16 13:04:53.085,103626.4445904564,197.11002907200483,103586.04464050934,0.34640407359020164,False
2025-05-16 14:05:00.515,103878.14561854264,170.23330529515334,103682.91090225846,0.9938739076258565,False
2025-05-16 15:04:01.870,103647.16205373578,168.18734967698248,103974.58692534383,0.3996971912748133,False
2025-05-16 16:09:49.969,104160.56764282624,203.36561638586187,103608.85288454844,1.7203697133095395,False
2025-05-16 17:04:23.203,104068.97915372228,213.41214380149856,104059.97839719163,1.4847696274036457,False
2025-05-16 18:04:38.044,103976.81475435526,221.0585612432825,104075.43564338826,1.2476880834152224,False
2025-05-16 19:04:59.413,103804.5478031026,181.7061356083014,104078.94972718727,0.8045526096134311,False
2025-05-16 20:04:58.487,103799.70381025352,179.19230596922878,103822.80084952372,0.7920920357734544,False
2025-05-16 21:04:51.917,103617.4746044224,193.36184424928547,103706.74168028698,0.32332989144284396,False
2025-05-16 22:04:58.222,103673.4945246536,193.25630910514428,103580.4132365809,0.46743422319930605,False
2025-05-16 23:04:33.139,103467.28985993793,216.59932850378684,103759.7127118448,-0.06300183046310244,False
2025-05-17 00:09:40.062,103533.26669721663,231.39176000475396,103522.23834106614,0.10671544168251378,False
2025-05-17 01:04:57.036,103374.05076215406,262.2127859960292,103463.91926685075,-0.3028479035076344,False
2025-05-17 02:04:54.627,102834.21312072648,350.6599952397863,103304.71575969872,-1.6915136183793753,False
2025-05-17 03:09:36.276,103261.20227671404,326.67698232525737,102892.6703557722,-0.5931367064361242,False
2025-05-17 04:04:41.885,103427.18317517905,287.86616276181184,103349.21990014767,-0.16617132771146714,False
2025-05-17 05:06:11.449,103624.29922408522,270.34368369807675,103380.71822447643,0.3408853833454307,False
2025-05-17 06:04:49.765,103447.46486301252,242.8946974127137,103524.0641094258,-0.11399918858535532,False
2025-05-17 07:09:34.446,103477.33282267096,234.51779421388753,103468.97891307114,-0.03716754816627455,False
2025-05-17 08:09:21.812,103461.57411690436,217.1957521609978,103583.2552900195,-0.07770487407587903,False
2025-05-17 09:09:45.561,103486.17664215172,218.01548157920715,103462.93902079346,-0.014417913907759542,False
2025-05-17 10:09:45.506,102953.19338310152,251.1104012757931,103382.52891139263,-1.3854515759665156,False
2025-05-17 11:08:16.204,102888.81365330738,286.97628666884026,102931.63074253302,-1.551060486196267,False
2025-05-17 12:04:43.260,103006.73892894214,260.7781523056415,102994.91965660558,-1.2477122669840417,False
2025-05-17 13:04:59.926,102970.03327807052,281.4487854426401,103051.33981971892,-1.342133024255944,False
2025-05-17 14:05:34.448,102770.927652235,316.1995093311401,102873.68341431007,-1.8543076764434063,False
2025-05-17 15:02:24.629,103084.1477956473,281.5443968876621,102707.76250675286,-1.0485875098880795,False
2025-05-17 16:04:29.896,103048.13639309886,263.11293993014516,103166.74629761548,-1.1412223990210681,False
2025-05-17 17:08:30.636,102939.38321692156,234.131548557476,103123.52845759102,-1.4209765242455494,False
2025-05-17 18:04:45.129,103228.47165623817,198.73793602694448,102875.54700365374,-0.6773321885465152,False
2025-05-17 19:04:11.011,103150.84851261016,131.58526888522348,103140.68233763574,-0.8770081465840533,False
2025-05-17 20:09:43.594,103190.37357819128,142.33277041536203,103190.73208954507,-0.7753347928967887,False
2025-05-17 21:04:31.186,103328.79249857902,161.3346170537113,103286.36132884583,-0.41926920153918895,False
2025-05-17 22:04:45.468,103243.00007011923,167.91573225581735,103309.03834444258,-0.6399596366904559,False
2025-05-17 23:04:50.206,103058.42662008991,162.83191364948144,103142.64258253161,-1.114752059933675,False
2025-05-18 00:06:32.399,103194.65650649132,114.37868206256114,103058.31658622528,-0.7643174883720799,False
2025-05-18 01:04:54.044,103327.24481798256,124.96821239989524,103295.4089528695,-0.4232504188848132,False
2025-05-18 02:06:12.000,103291.4976894306,122.05994166452001,103346.56869314198,-0.5152054957741193,False
