timestamp,price,volatility,forecast,zscore,anomaly
2025-05-15 21:04:57.432,103429.09594246546,,,-0.23944488521052673,False
2025-05-15 22:04:52.893,103169.59627070384,,,-0.910200785256449,False
2025-05-15 23:08:50.326,103553.93506366153,,,0.0832398277618066,False
2025-05-16 00:09:52.942,103782.3671140446,,,0.6736920025714319,False
2025-05-16 01:09:59.990,103812.14447323454,,,0.7506606523922724,False
2025-05-16 02:09:46.666,104095.83301023157,,,1.4839400383521637,False
2025-05-16 03:04:37.759,104209.18515019873,,,1.776933151405686,False
2025-05-16 04:04:55.983,104106.84509644518,,,1.5124041275336662,False
2025-05-16 05:09:53.147,103921.6763892081,,,1.0337792335598617,False
2025-05-16 06:08:32.591,103957.37600357283,330.74262358220074,,1.1260557547668009,False
2025-05-16 07:04:55.010,103992.82840419417,306.9670954623051,103942.80933105595,1.2176932767957125,False
2025-05-16 08:07:16.320,103754.42490400396,196.67697792673363,103991.24424710659,0.6014668543936061,False
2025-05-16 09:09:52.578,103448.9255869608,219.7625666279894,103778.42983393403,-0.1881891323582293,False
2025-05-16 10:04:44.423,103745.43202947288,222.40614467526402,103457.745291347,0.5782220325056128,False
2025-05-16 11:08:18.896,103870.4050314016,220.4736734071101,103700.4698584437,0.90125280098823,False
2025-05-16 12:01:09.062,103672.2895979688,221.54997524537956,103876.63817080746,0.389163151844931,False
2025-05-16 13:04:53.085,103626.4445904564,197.11002907199088,103707.68164950747,0.2706627735290794,False
2025-05-16 14:05:00.515,103878.14561854264,170.2333052951351,103614.7935031216,0.9212607048881437,False
2025-05-16 15:04:01.870,103647.16205373578,168.18734967696153,103846.57375438909,0.3242133643035898,False
2025-05-16 16:09:49.969,104160.56764282624,203.36561638584845,103682.67086810291,1.651266403181128,False
2025-05-16 17:04:23.203,104068.97915372228,213.41214380148685,104120.81035407133,1.4145280711989288,False
2025-05-16 18:04:38.044,103976.81475435526,221.0585612432743,104091.00093235518,1.1763011238199608,False
2025-05-16 19:04:59.413,103804.5478031026,181.70613560829884,103991.0583441545,0.7310247458143901,False
2025-05-16 20:04:58.487,103799.70381025352,179.1923059692271,103803.34206107179,0.7185039716598536,False
2025-05-16 21:04:51.917,103617.4746044224,193.361844249276,103786.96422389544,0.24747711392961386,False
2025-05-16 22:04:58.222,103673.4945246536,193.25630910513556,103631.88271502743,0.3922776516724606,False
2025-05-16 23:04:33.139,103467.28985993793,216.59932850377564,103664.019802894,-0.14072107829157446,False
2025-05-17 00:09:40.062,103533.26669721663,231.3917600047346,103480.45490993702,0.029816142702354928,False
2025-05-17 01:04:57.036,103374.05076215406,262.21278599600566,103520.90728094269,-0.38172591089474794,False
2025-05-17 02:04:54.627,102834.21312072648,350.6599952397408,103385.04485788794,-1.777100635634525,False
2025-05-17 03:09:36.276,103261.20227671404,326.67698232518694,102868.55323146711,-0.6734171754974697,False
2025-05-17 04:04:41.885,103427.18317517905,287.8661627617143,103198.03062821386,-0.2443890145578446,False
2025-05-17 05:06:11.449,103624.29922408522,270.3436836979663,103429.34753335566,0.2651174210380139,False
2025-05-17 06:04:49.765,103447.46486301252,242.8946974125774,103640.24846657838,-0.19196481808453603,False
2025-05-17 07:09:34.446,103477.33282267096,234.51779421374042,103467.1510666521,-0.11476198377175664,False
2025-05-17 08:09:21.812,103461.57411690436,217.19575216082998,103459.32499514417,-0.15549515618109014,False
2025-05-17 09:09:45.561,103486.17664215172,218.0154815790408,103458.84100615658,-0.0919024400374765,False
2025-05-17 10:09:45.506,102953.19338310152,251.1104012756274,103490.30790833232,-1.4695599268725297,False
2025-05-17 11:08:16.204,102888.81365330738,286.97628666867723,102992.98572233788,-1.6359689373719621,False
2025-05-17 12:04:43.260,103006.73892894214,260.77815230546963,102862.96087939481,-1.3311551630053535,False
2025-05-17 13:04:59.926,102970.03327807052,281.448785442469,102983.62088120168,-1.4260320918277596,False
2025-05-17 14:05:34.448,102770.927652235,316.19950933096396,102989.57035450997,-1.940681194675942,False
2025-05-17 15:02:24.629,103084.1477956473,281.5443968874439,102789.74699375502,-1.1310683817548233,False
2025-05-17 16:04:29.896,103048.13639309886,263.1129399298979,103043.66858525873,-1.2241508144389068,False
2025-05-17 17:08:30.636,102939.38321692156,234.13154855717838,103062.69015523882,-1.505256505534609,False
2025-05-17 18:04:45.129,103228.47165623817,198.73793602658213,102958.40214911848,-0.7580194281605382,False
2025-05-17 19:04:11.011,103150.84851261016,131.58526888465582,103195.73849896337,-0.9586600733495894,False
2025-05-17 20:09:43.594,103190.37357819128,142.3327704148538,103166.42932603411,-0.8564955089080741,False
2025-05-17 20:24:13.000,103164.02889951853,139.04484565708515,103193.99744094351,-0.9245913509359572,False
